gsis,season,pg,base,out,age,reunion,player_move,coach_move,moved,base_av,out_av
00-0024338,2020,DL,0.06846473029045644,0.03777335984095427,36,1,1,0,1,0.3137254901960784,0.7946428571428571
00-0024341,2015,LB,0.9835728952772074,0.8275510204081633,31,0,0,0,0,,
00-0024341,2016,LB,0.8275510204081633,0.5985626283367557,32,0,0,0,1,,
00-0024341,2017,DL,0.5985626283367557,0.7037401574803149,33,0,0,0,1,,
00-0024348,2015,DL,0.9045174537987679,0.2173469387755102,32,0,0,0,0,0.8541666666666666,0.9210526315789473
00-0024348,2016,DL,0.2173469387755102,0.8162217659137577,33,0,0,0,0,0.9210526315789473,0.9425675675675675
00-0024348,2017,DL,0.8162217659137577,0.655511811023622,34,0,0,0,0,0.9425675675675675,0.8690095846645367
00-0024348,2018,DL,0.655511811023622,0.7157079646017699,35,0,0,0,0,0.8690095846645367,0.819078947368421
00-0024349,2015,DL,0.927461139896373,0.8961038961038961,31,0,0,0,0,,
00-0024349,2016,LB,0.8961038961038961,0.6301703163017032,32,0,0,0,0,,
00-0024389,2015,TE,0.8982558139534884,0.9751381215469613,31,0,0,0,0,0.921875,0.84
00-0024389,2016,TE,0.9751381215469613,0.9454022988505747,32,0,0,0,0,0.84,0.8515625
00-0024389,2017,TE,0.9454022988505747,0.9623655913978495,33,0,0,0,0,0.8515625,0.8560606060606061
00-0024405,2015,DL,0.8624229979466119,0.22142857142857142,32,0,0,0,0,,
00-0024410,2015,DL,0.029774127310061602,0.003061224489795918,32,0,0,0,0,,
00-0024421,2015,DB,0.9537205081669692,0.525,31,0,0,0,0,0.9778645833333334,0.8186528497409327
00-0024421,2016,DB,0.525,0.825091575091575,32,0,0,0,0,0.8186528497409327,0.9311163895486936
00-0024421,2017,DB,0.825091575091575,0.911873840445269,33,0,0,0,1,0.9311163895486936,0.5555555555555556
00-0024421,2018,DB,0.911873840445269,0.9828209764918626,34,0,0,0,0,0.5555555555555556,0.9804147465437788
00-0024421,2019,DB,0.9828209764918626,0.6941074523396881,35,1,1,0,1,0.9804147465437788,0.9826732673267327
00-0024429,2015,DB,0.4419237749546279,0.37407407407407406,31,0,0,0,1,,
00-0024466,2015,WR,0.7816265060240963,0.66,32,0,0,0,0,0.7652582159624414,0.5681818181818182
00-0024495,2015,LB,0.7137305699481865,0.6298701298701299,31,0,0,0,0,,
00-0024495,2016,LB,0.6298701298701299,0.8114355231143552,32,0,0,0,0,,
00-0024495,2017,LB,0.8114355231143552,0.39668367346938777,33,0,0,0,1,,
00-0024796,2015,DB,0.23865698729582577,0.462037037037037,30,0,0,0,1,,
00-0025389,2015,WR,0.9096385542168675,0.9276923076923077,30,0,0,0,0,0.8075117370892019,0.9772727272727273
00-0025394,2018,RB,0.5158102766798419,0.8484251968503937,33,0,0,0,1,0.5176470588235295,0.5329341317365269
00-0025394,2019,RB,0.8484251968503937,0.7199170124481328,34,0,0,0,0,0.5329341317365269,0.4880952380952381
00-0025394,2020,RB,0.7199170124481328,0.6942307692307692,35,0,0,0,1,0.4880952380952381,0.23036649214659685
00-0025394,2021,RB,0.6942307692307692,0.25092936802973975,36,0,0,0,1,0.23036649214659685,0.17801047120418848
00-0025396,2015,WR,0.3207831325301205,0.8676923076923077,30,1,1,0,1,0.2863849765258216,0.6409090909090909
00-0025396,2016,WR,0.8676923076923077,0.7036474164133738,31,0,0,0,0,0.6409090909090909,0.589041095890411
00-0025396,2017,WR,0.7036474164133738,0.8698224852071006,32,0,0,0,1,0.589041095890411,0.5982142857142857
00-0025396,2018,WR,0.8698224852071006,0.40963855421686746,33,0,0,0,0,0.5982142857142857,0.4793388429752066
00-0025396,2019,WR,0.40963855421686746,0.5295857988165681,34,0,0,0,0,0.4793388429752066,0.5454545454545454
00-0025399,2015,RB,0.9885496183206107,0.6070175438596491,29,0,0,0,0,0.9534883720930233,0.9162011173184358
00-0025399,2018,RB,0.8003952569169961,0.4881889763779528,32,0,0,0,0,0.5941176470588235,0.6107784431137725
00-0025401,2015,DB,0.9292196007259528,0.5657407407407408,30,0,0,0,1,,
00-0025401,2016,DB,0.5657407407407408,0.391025641025641,31,0,0,0,0,,
00-0025401,2017,DB,0.391025641025641,0.0686456400742115,32,0,0,0,1,,
00-0025402,2015,LB,0.6709844559585493,0.8987012987012987,29,0,0,0,0,,
00-0025402,2016,LB,0.8987012987012987,0.9391727493917275,30,0,0,0,0,,
00-0025402,2017,LB,0.9391727493917275,0.5038265306122449,31,0,0,0,1,,
00-0025405,2015,DB,0.6116152450090744,0.5148148148148148,31,0,0,0,0,0.7213541666666666,0.5077720207253886
00-0025405,2016,DB,0.5148148148148148,0.8571428571428571,32,0,0,0,1,0.5077720207253886,0.2042755344418052
00-0025405,2017,DB,0.8571428571428571,0.19573283858998144,33,0,0,0,1,0.2042755344418052,0.07407407407407407
00-0025405,2018,DB,0.19573283858998144,0.21066907775768534,34,1,1,0,1,0.07407407407407407,0.3099078341013825
00-0025406,2015,DB,0.9900181488203267,0.787962962962963,30,0,0,0,0,,
00-0025406,2016,DB,0.787962962962963,0.1620879120879121,31,0,0,0,1,,
00-0025408,2015,DB,0.9872958257713249,0.9425925925925925,32,0,0,0,0,0.9348958333333334,0.8471502590673575
00-0025408,2016,DB,0.9425925925925925,0.7985347985347986,33,0,0,0,1,0.8471502590673575,0.9809976247030879
00-0025408,2017,DB,0.7985347985347986,0.6669758812615956,34,0,0,0,0,0.9809976247030879,0.9576719576719577
00-0025408,2018,DB,0.6669758812615956,0.25949367088607594,35,1,0,1,0,0.9576719576719577,0.25806451612903225
00-0025410,2015,WR,0.6581325301204819,0.007692307692307693,31,0,0,0,1,0.8497652582159625,0.07272727272727272
00-0025411,2015,DB,0.9827586206896551,0.4027777777777778,31,0,0,0,1,,
00-0025418,2015,TE,0.9883720930232558,0.994475138121547,30,0,0,0,0,0.984375,0.992
00-0025418,2016,TE,0.994475138121547,0.9741379310344828,31,0,0,0,0,0.992,0.984375
00-0025418,2017,TE,0.9741379310344828,0.6505376344086021,32,0,0,0,0,0.984375,0.9242424242424242
00-0025418,2018,TE,0.6505376344086021,0.7297979797979798,33,0,0,0,0,0.9242424242424242,0.9172932330827067
00-0025418,2019,TE,0.7297979797979798,0.8597883597883598,34,0,0,0,0,0.9172932330827067,0.9701492537313433
00-0025418,2020,TE,0.8597883597883598,0.5,35,0,0,0,1,0.9701492537313433,0.6643356643356644
00-0025420,2015,DL,0.22792607802874743,0.7204081632653061,31,0,0,0,0,,
00-0025420,2016,DL,0.7204081632653061,0.7433264887063655,32,1,0,1,0,,
00-0025420,2017,DL,0.7433264887063655,0.16830708661417323,33,0,0,0,0,,
00-0025421,2015,LB,0.45984455958549225,0.9493506493506494,31,0,0,0,0,,
00-0025421,2016,LB,0.9493506493506494,0.7871046228710462,32,0,0,0,0,,
00-0025421,2017,LB,0.7871046228710462,0.5153061224489796,33,0,0,0,0,,
00-0025424,2015,DB,0.8303085299455535,0.6768518518518518,30,0,0,0,0,0.921875,0.8626943005181347
00-0025424,2016,DB,0.6768518518518518,0.9093406593406593,31,0,0,0,1,0.8626943005181347,0.9524940617577197
00-0025424,2017,DB,0.9093406593406593,0.9452690166975881,32,0,0,0,0,0.9524940617577197,0.9708994708994709
00-0025424,2018,DB,0.9452690166975881,0.8047016274864376,33,1,0,1,0,0.9708994708994709,0.9228110599078341
00-0025424,2019,DB,0.8047016274864376,0.5294627383015598,34,0,0,0,1,0.9228110599078341,0.7995049504950495
00-0025430,2015,QB,0.3932038834951456,0.014563106796116505,31,0,0,0,0,0.5131578947368421,0.17333333333333334
00-0025430,2016,QB,0.014563106796116505,0.09693877551020408,32,0,0,0,0,0.17333333333333334,0.2876712328767123
00-0025430,2017,QB,0.09693877551020408,0.18041237113402062,33,0,0,0,0,0.2876712328767123,0.6133333333333333
00-0025433,2015,LB,0.05569948186528497,0.274025974025974,31,0,0,0,1,,
00-0025434,2015,LB,0.8173575129533679,0.8350649350649351,31,0,0,0,0,,
00-0025434,2016,LB,0.8350649350649351,0.5,32,0,0,0,0,,
00-0025434,2017,LB,0.5,0.2461734693877551,33,0,0,0,1,,
00-0025435,2015,LB,0.6230569948186528,0.461038961038961,30,0,0,0,1,,
00-0025435,2016,LB,0.461038961038961,0.38321167883211676,31,1,1,0,1,,
00-0025435,2017,LB,0.38321167883211676,0.14923469387755103,32,0,0,0,0,,
00-0025442,2015,DB,0.34210526315789475,0.39166666666666666,30,0,0,0,1,,
00-0025465,2015,WR,0.7756024096385542,0.8430769230769231,31,1,1,0,1,0.6901408450704225,0.9727272727272728
00-0025470,2015,DL,0.9425051334702259,0.636734693877551,29,0,0,0,0,,
00-0025470,2016,DL,0.636734693877551,0.7833675564681725,30,0,0,0,0,,
00-0025470,2017,DL,0.7833675564681725,0.10334645669291338,31,0,0,0,0,,
00-0025472,2015,DL,0.2782340862422998,0.32448979591836735,30,0,0,0,0,0.5694444444444444,0.6282894736842105
00-0025472,2016,DL,0.32448979591836735,0.7751540041067762,31,0,0,0,1,0.6282894736842105,0.6047297297297297
00-0025472,2017,DL,0.7751540041067762,0.24507874015748032,32,0,0,0,0,0.6047297297297297,0.6261980830670927
00-0025472,2018,DL,0.24507874015748032,0.5575221238938053,33,0,0,0,0,0.6261980830670927,0.6381578947368421
00-0025472,2019,DL,0.5575221238938053,0.20850622406639005,34,0,0,0,0,0.6381578947368421,0.6454248366013072
00-0025489,2015,DL,0.6560574948665298,0.8306122448979592,32,0,0,0,0,0.9548611111111112,0.9572368421052632
00-0025489,2016,DL,0.8306122448979592,0.8675564681724846,33,0,0,0,0,0.9572368421052632,0.9493243243243243
00-0025489,2017,DL,0.8675564681724846,0.6259842519685039,34,0,0,0,0,0.9493243243243243,0.7539936102236422
00-0025495,2015,DL,0.4137577002053388,0.29489795918367345,32,0,0,0,0,,
00-0025495,2016,DL,0.29489795918367345,0.07084188911704312,33,0,0,0,1,,
00-0025513,2015,DB,0.27858439201451907,0.6944444444444444,31,0,0,0,1,,
00-0025516,2015,TE,0.7645348837209303,0.6049723756906077,30,0,0,0,1,0.78125,0.208
00-0025549,2015,TE,0.6308139534883721,0.6602209944751382,30,1,0,1,0,0.74609375,0.544
00-0025549,2016,TE,0.6602209944751382,0.2959770114942529,31,0,0,0,0,0.544,0.375
00-0025549,2017,TE,0.2959770114942529,0.3602150537634409,32,0,0,0,0,0.375,0.3106060606060606
00-0025555,2015,DB,0.6488203266787659,0.975,30,0,0,0,0,0.6484375,0.8082901554404145
00-0025555,2016,DB,0.975,0.760989010989011,31,0,0,0,0,0.8082901554404145,0.9928741092636579
00-0025555,2017,DB,0.760989010989011,0.4749536178107607,32,0,0,0,1,0.9928741092636579,0.2671957671957672
00-0025555,2018,DB,0.4749536178107607,0.43399638336347196,33,0,0,0,0,0.2671957671957672,0.6497695852534562
00-0025557,2015,DB,0.6896551724137931,0.9259259259259259,30,0,0,0,0,0.7942708333333334,0.9093264248704663
00-0025557,2016,DB,0.9259259259259259,0.7564102564102564,31,0,0,0,0,0.9093264248704663,0.6057007125890737
00-0025557,2017,DB,0.7564102564102564,0.4165120593692022,32,0,0,0,0,0.6057007125890737,0.031746031746031744
00-0025608,2015,DB,0.6270417422867514,0.47314814814814815,30,0,0,0,0,,
00-0025624,2015,DB,0.25680580762250454,0.13055555555555556,30,0,0,0,1,,
00-0025637,2015,RB,0.8263358778625954,0.4298245614035088,29,0,0,0,0,0.6744186046511628,0.4134078212290503
00-0025708,2017,QB,0.2857142857142857,0.15979381443298968,33,0,0,0,0,,
00-0025753,2015,DB,1.0,0.9138888888888889,32,0,0,0,0,,
00-0025753,2016,DB,0.9138888888888889,0.1163003663003663,33,0,0,0,1,,
00-0025828,2015,LB,0.7862694300518135,0.6194805194805195,29,0,0,0,0,,
00-0025828,2016,LB,0.6194805194805195,0.7116788321167883,30,0,0,0,0,,
00-0025828,2017,LB,0.7116788321167883,0.8826530612244898,31,0,0,0,0,,
00-0025828,2018,LB,0.8826530612244898,0.6636363636363637,32,0,0,0,0,,
00-0025828,2019,LB,0.6636363636363637,0.41114058355437666,33,0,0,0,0,,
00-0025920,2015,LB,0.810880829015544,0.6714285714285714,29,0,0,0,0,,
00-0025920,2016,LB,0.6714285714285714,0.6459854014598541,30,0,0,0,1,,
00-0025940,2015,DB,0.8793103448275862,0.3314814814814815,30,0,0,0,0,,
00-0025942,2015,DL,0.3542094455852156,0.17448979591836736,29,0,0,0,0,,
00-0025942,2016,DL,0.17448979591836736,0.6047227926078029,30,1,1,0,1,,
00-0025942,2017,DL,0.6047227926078029,0.390748031496063,31,0,0,0,1,,
00-0025945,2016,LB,0.17792207792207793,0.12287104622871046,30,0,0,0,0,,
00-0025999,2015,LB,0.7085492227979274,0.20909090909090908,30,0,0,0,0,,
00-0026028,2015,LB,0.8873056994818653,0.4116883116883117,30,0,0,0,0,,
00-0026035,2015,WR,0.5180722891566265,0.7446153846153846,30,0,0,0,0,0.36619718309859156,0.5363636363636364
00-0026035,2016,WR,0.7446153846153846,0.513677811550152,31,0,0,0,0,0.5363636363636364,0.1963470319634703
00-0026035,2017,WR,0.513677811550152,0.9023668639053254,32,0,0,0,0,0.1963470319634703,0.46875
00-0026035,2018,WR,0.9023668639053254,0.6551204819277109,33,0,0,0,1,0.46875,0.8181818181818182
00-0026035,2019,WR,0.6551204819277109,0.7026627218934911,34,0,0,0,1,0.8181818181818182,0.6528925619834711
00-0026035,2020,WR,0.7026627218934911,0.5868347338935574,35,0,0,0,0,0.6528925619834711,0.51953125
00-0026035,2021,WR,0.5868347338935574,0.43333333333333335,36,1,1,0,1,0.51953125,0.33211678832116787
00-0026069,2015,RB,0.33969465648854963,0.612280701754386,30,0,0,0,0,,
00-0026069,2016,RB,0.612280701754386,0.2923387096774194,31,0,0,0,0,,
00-0026069,2017,RB,0.2923387096774194,0.39920948616600793,32,0,0,0,1,,
00-0026071,2015,DB,0.6297640653357531,0.3416666666666667,29,0,0,0,1,,
00-0026105,2015,DL,0.62217659137577,0.6612244897959184,31,0,0,0,0,,
00-0026105,2016,DL,0.6612244897959184,0.011293634496919919,32,0,0,0,0,,
00-0026142,2015,DL,0.14681724845995894,0.4091836734693878,30,0,0,0,0,0.71875,0.6578947368421053
00-0026142,2016,DL,0.4091836734693878,0.7905544147843943,31,0,0,0,1,0.6578947368421053,0.7398648648648649
00-0026142,2017,DL,0.7905544147843943,0.8996062992125984,32,0,0,0,1,0.7398648648648649,0.5686900958466453
00-0026142,2018,DL,0.8996062992125984,0.7477876106194691,33,0,0,0,0,0.5686900958466453,0.743421052631579
00-0026143,2015,QB,0.8495145631067961,0.6359223300970874,30,0,0,0,0,0.868421052631579,0.8
00-0026143,2016,QB,0.6359223300970874,0.9897959183673469,31,0,0,0,0,0.8,0.863013698630137
00-0026143,2017,QB,0.9897959183673469,0.7216494845360825,32,0,0,0,0,0.863013698630137,0.9733333333333334
00-0026143,2018,QB,0.7216494845360825,0.9663461538461539,33,0,0,0,0,0.9733333333333334,0.8378378378378378
00-0026143,2019,QB,0.9663461538461539,0.7712765957446809,34,1,0,1,0,0.8378378378378378,0.6986301369863014
00-0026143,2020,QB,0.7712765957446809,0.7869565217391304,35,0,0,0,0,0.6986301369863014,0.9285714285714286
00-0026143,2021,QB,0.7869565217391304,0.6822033898305084,36,0,0,0,0,0.9285714285714286,0.8
00-0026143,2022,QB,0.6822033898305084,0.5474137931034483,37,0,0,0,1,0.8,0.9302325581395349
00-0026144,2015,RB,0.7194656488549618,0.9105263157894737,28,0,0,0,1,0.6627906976744186,0.776536312849162
00-0026145,2016,DL,0.19081632653061226,0.3891170431211499,31,0,0,0,0,,
00-0026150,2015,LB,0.31994818652849744,0.37532467532467534,29,0,0,0,0,,
00-0026151,2015,DB,0.6705989110707804,0.41388888888888886,30,0,0,0,0,,
00-0026151,2016,DB,0.41388888888888886,0.5631868131868132,31,0,0,0,1,,
00-0026153,2015,RB,0.851145038167939,0.9368421052631579,28,0,0,0,0,0.8662790697674418,0.8491620111731844
00-0026153,2016,RB,0.9368421052631579,0.7721774193548387,29,0,0,0,0,0.8491620111731844,0.8636363636363636
00-0026153,2017,RB,0.7721774193548387,0.6758893280632411,30,0,0,0,0,0.8636363636363636,0.38235294117647056
00-0026156,2015,DB,0.530852994555354,0.862037037037037,29,0,0,0,0,0.5286458333333334,0.6632124352331606
00-0026156,2016,DB,0.862037037037037,0.9734432234432234,30,0,0,0,0,0.6632124352331606,0.42992874109263657
00-0026156,2017,DB,0.9734432234432234,0.5352504638218923,31,0,0,0,0,0.42992874109263657,0.3386243386243386
00-0026156,2018,DB,0.5352504638218923,0.16726943942133815,32,0,0,0,1,0.3386243386243386,0.5230414746543779
00-0026158,2015,QB,0.8932038834951457,0.5097087378640777,30,0,0,0,0,0.9210526315789473,0.98
00-0026158,2016,QB,0.5097087378640777,0.6071428571428571,31,0,0,0,1,0.98,0.7945205479452054
00-0026158,2017,QB,0.6071428571428571,0.520618556701031,32,0,0,0,0,0.7945205479452054,0.68
00-0026158,2018,QB,0.520618556701031,0.39903846153846156,33,0,0,0,0,0.68,0.6216216216216216
00-0026158,2019,QB,0.39903846153846156,0.2925531914893617,34,0,0,0,1,0.6216216216216216,0.863013698630137
00-0026158,2020,QB,0.2925531914893617,0.29130434782608694,35,0,0,0,1,0.863013698630137,0.5119047619047619
00-0026158,2023,QB,0.28879310344827586,0.5206611570247934,38,0,0,0,1,0.47674418604651164,0.8571428571428571
00-0026158,2024,QB,0.5206611570247934,0.4364406779661017,39,0,0,0,1,0.8571428571428571,0.5625
00-0026160,2015,DB,0.9582577132486388,0.7814814814814814,29,0,0,0,0,0.76953125,0.9041450777202072
00-0026160,2016,DB,0.7814814814814814,0.6602564102564102,30,0,0,0,0,0.9041450777202072,0.8456057007125891
00-0026160,2017,DB,0.6602564102564102,0.38311688311688313,31,0,0,0,0,0.8456057007125891,0.6693121693121693
00-0026160,2018,DB,0.38311688311688313,0.5895117540687161,32,1,1,0,1,0.6693121693121693,0.6751152073732719
00-0026160,2019,DB,0.5895117540687161,0.06499133448873484,33,0,0,0,1,0.6751152073732719,0.900990099009901
00-0026164,2015,RB,0.7118320610687023,0.6578947368421053,30,0,0,0,1,0.38372093023255816,0.5865921787709497
00-0026164,2016,RB,0.6578947368421053,0.15524193548387097,31,0,0,0,0,0.5865921787709497,0.08238636363636363
00-0026164,2017,RB,0.15524193548387097,0.22727272727272727,32,0,0,0,0,0.08238636363636363,0.3176470588235294
00-0026175,2015,DB,0.6833030852994555,0.4398148148148148,29,0,0,0,0,,
00-0026175,2016,DB,0.4398148148148148,0.5741758241758241,30,0,0,0,0,,
00-0026176,2017,WR,0.993920972644377,0.7263313609467456,32,0,0,0,0,0.9360730593607306,0.9107142857142857
00-0026176,2018,WR,0.7263313609467456,0.7695783132530121,33,1,1,0,1,0.9107142857142857,0.9008264462809917
00-0026177,2015,LB,0.6463730569948186,0.312987012987013,29,0,0,0,1,,
00-0026180,2016,DB,0.5027777777777778,0.6089743589743589,30,0,0,0,0,,
00-0026182,2015,WR,0.8087349397590361,0.4323076923076923,29,0,0,0,1,0.6948356807511737,0.8227272727272728
00-0026182,2016,WR,0.4323076923076923,0.4787234042553192,30,0,0,0,0,0.8227272727272728,0.5159817351598174
00-0026184,2015,RB,0.9790076335877863,0.9491228070175438,30,0,0,0,0,1.0,0.9329608938547486
00-0026184,2016,RB,0.9491228070175438,0.8326612903225806,31,0,0,0,1,0.9329608938547486,0.7329545454545454
00-0026184,2017,RB,0.8326612903225806,0.6699604743083004,32,0,0,0,0,0.7329545454545454,0.5294117647058824
00-0026189,2015,WR,0.8629518072289156,0.6092307692307692,29,0,0,0,0,0.7746478873239436,0.6227272727272727
00-0026189,2016,WR,0.6092307692307692,0.7553191489361702,30,0,0,0,0,0.6227272727272727,0.6940639269406392
00-0026189,2017,WR,0.7553191489361702,0.7381656804733728,31,0,0,0,1,0.6940639269406392,0.6116071428571429
00-0026189,2018,WR,0.7381656804733728,0.7454819277108434,32,0,0,0,0,0.6116071428571429,0.4214876033057851
00-0026189,2021,WR,0.3011204481792717,0.496,35,0,0,0,1,0.46875,0.20437956204379562
00-0026189,2022,WR,0.496,0.20538243626062322,36,0,0,0,1,0.20437956204379562,0.17254901960784313
00-0026190,2015,DL,0.973305954825462,0.9122448979591836,29,0,0,0,0,0.9583333333333334,0.9605263157894737
00-0026190,2016,DL,0.9122448979591836,0.9948665297741273,30,0,0,0,0,0.9605263157894737,0.9324324324324325
00-0026190,2017,DL,0.9948665297741273,0.9921259842519685,31,0,0,0,1,0.9324324324324325,0.939297124600639
00-0026190,2018,DL,0.9921259842519685,0.9546460176991151,32,0,0,0,0,0.939297124600639,0.9506578947368421
00-0026190,2019,DL,0.9546460176991151,0.9201244813278008,33,0,0,0,0,0.9506578947368421,0.9313725490196079
00-0026190,2020,DL,0.9201244813278008,0.8489065606361829,34,0,0,0,1,0.9313725490196079,0.6741071428571429
00-0026190,2021,DL,0.8489065606361829,0.6892925430210325,35,0,0,0,0,0.6741071428571429,0.9014084507042254
00-0026190,2022,DL,0.6892925430210325,0.8113207547169812,36,0,0,0,0,0.9014084507042254,0.8255813953488372
00-0026190,2023,DL,0.8113207547169812,0.8518164435946463,37,0,0,0,1,0.8255813953488372,0.8069620253164557
00-0026190,2024,DL,0.8518164435946463,0.9262295081967213,38,1,1,0,1,0.8069620253164557,0.7402985074626866
00-0026194,2015,DL,0.8172484599589322,0.7438775510204082,29,0,0,0,0,,
00-0026194,2016,DL,0.7438775510204082,0.7012320328542094,30,0,0,0,1,,
00-0026197,2021,QB,0.22608695652173913,0.046610169491525424,36,0,0,0,0,0.36904761904761907,0.18235294117647058
00-0026201,2015,TE,0.9563953488372093,0.7486187845303868,28,0,0,0,0,0.96875,0.984
00-0026201,2016,TE,0.7486187845303868,0.9540229885057471,29,0,0,0,1,0.984,0.90625
00-0026201,2017,TE,0.9540229885057471,0.5779569892473119,30,0,0,0,0,0.90625,0.8106060606060606
00-0026206,2015,DL,0.24948665297741274,0.823469387755102,29,0,0,0,1,0.5104166666666666,0.881578947368421
00-0026206,2016,DL,0.823469387755102,0.311088295687885,30,0,0,0,0,0.881578947368421,0.793918918918919
00-0026207,2015,DB,0.07168784029038112,0.20277777777777778,30,0,0,0,0,,
00-0026213,2015,RB,0.9484732824427481,0.6403508771929824,29,0,0,0,0,0.9767441860465116,0.994413407821229
00-0026217,2015,DL,0.25770020533880905,0.17142857142857143,30,0,0,0,1,,
00-0026217,2016,DL,0.17142857142857143,0.473305954825462,31,0,0,0,0,,
00-0026217,2017,DL,0.473305954825462,0.2312992125984252,32,0,0,0,0,,
00-0026224,2015,WR,0.625,0.5,31,0,0,0,1,0.6713615023474179,0.8090909090909091
00-0026224,2016,WR,0.5,0.23860182370820668,32,1,0,1,0,0.8090909090909091,0.1917808219178082
00-0026232,2015,DL,0.8439425051334702,0.9755102040816327,29,0,0,0,0,,
